entry_day,exit_day,holding_days,pnl_pct,max_profit_pct,exit_reason,exit_date,entry_wp,entry_dp,entry_rs,entry_vs,entry_bs,entry_hl,entry_od,entry_bb,entry_score,entry_date,entry_symbol,position_size,entry_trend,quick_reentry,breakout_entry,vshape_entry,entry_ret_5d,entry_drop20d,entry_dist_sma20,symbol,model
123,143,20,2.64,110.22,signal,2025-09-11,0.7558139534883713,0.03430438333787109,5.970532844039816,0.9379634027681883,0.0,2.0,-0.027243110989271152,0.6333333333333333,3,2025-08-12,TCB,0.5,strong,False,False,False,1.89,-1.82,5.16,TCB,v16
158,172,14,-2.19,49.23,signal,2025-10-22,0.7189189189189193,0.026769626769626746,15.658641353343647,0.6834887161658832,3.0,3.0,-0.00576395263861984,0.18333333333333332,4,2025-10-02,TCB,0.7,strong,False,False,False,2.51,0.0,2.92,TCB,v16
203,212,9,-4.9,184.55,signal,2025-12-18,0.6862745098039224,0.02305475504322758,-7.74199677020993,1.193421592769633,1.0,2.0,-0.006760359575004555,0.26666666666666666,4,2025-12-05,TCB,0.35,weak,False,False,False,2.81,-1.98,1.28,TCB,v16
30,80,50,108.74,137.46,signal,2025-06-13,0.7971014492753619,0.006835937500000028,13.561614194525525,1.1462511697935043,1.0,2.0,0.007233824888897615,0.4666666666666667,3,2025-02-20,VIC,0.5,moderate,False,True,False,1.79,0.0,1.66,VIC,v16
95,110,15,24.16,74.54,peak_protect_ema,2025-07-25,0.6280487804878053,0.06637649619151245,4.093340234644572,0.5942275463662127,1.0,1.0,0.21859662978061628,0.016666666666666666,3,2025-07-04,VIC,0.7,strong,False,False,False,-3.77,-4.07,0.51,VIC,v16
126,174,48,61.59,111.48,peak_protect_dist,2025-10-31,0.6454545454545456,0.06598984771573602,9.985029940119759,0.9486728494848715,1.0,2.0,0.43579764148635597,0.05,4,2025-08-18,VIC,0.7,strong,False,False,False,2.34,-0.25,3.18,VIC,v16
211,211,0,0.0,,end,2025-12-31,0.8464912280701754,0.04127358490566038,-5.860759493670898,1.2647304780680602,2.0,2.0,-0.09667416015902612,0.31666666666666665,3,2025-12-31,VIC,0.5,strong,False,False,False,-0.12,-0.18,11.16,VIC,v16
27,60,33,12.99,120.72,peak_protect_ema,2025-04-03,0.9040404040404034,0.014960629921259945,0.9209744503862112,1.0875628437880909,2.0,3.0,-0.0007670254540487753,0.8666666666666667,2,2025-02-17,VND,0.5,strong,False,False,False,4.01,0.0,6.82,VND,v16
65,76,11,2.97,5.87,trailing_stop,2025-05-29,0.5271739130434786,0.058664868509777424,12.227961724108717,0.7104518888074352,1.0,2.0,0.03080805812325743,0.016666666666666666,4,2025-05-14,VND,1.0,strong,False,False,False,3.34,-3.76,1.73,VND,v16
77,139,62,51.12,101.86,signal,2025-08-26,0.6080402010050255,0.05124835742444148,-2.0596764838563857,1.4562347486016216,2.0,2.0,0.02063772240476567,0.23333333333333334,4,2025-05-30,VND,0.7,strong,True,False,False,1.0,-3.06,3.26,VND,v16
166,176,10,-6.6,68.25,signal,2025-10-20,0.5,0.07234042553191486,16.10896017699112,0.8394341424089866,1.0,2.0,-0.05343662956706254,0.08333333333333333,4,2025-10-06,VND,0.6,weak,False,False,True,6.09,-4.47,1.69,VND,v16
224,228,4,-2.75,,end,2025-12-31,0.8225806451612901,0.027500000000000035,0.5940594059405697,1.4217648801217702,3.0,3.0,-0.03381586525726102,0.7333333333333333,4,2025-12-25,VND,0.48999999999999994,moderate,False,False,False,3.36,-1.96,5.37,VND,v16
80,91,11,-1.4,99.12,signal,2025-06-19,0.7269841269841271,0.015823367065317378,3.0350618781499534,1.1023945073875747,2.0,2.0,-0.03599911737555544,0.25,4,2025-06-04,VNM,0.5,moderate,False,True,False,3.07,0.0,2.9,VNM,v16
98,123,25,4.13,52.67,signal,2025-08-04,0.8246073298429315,0.012093862815884508,17.64921703415692,1.2419662775236173,2.0,2.0,0.08740422990942084,0.48333333333333334,3,2025-06-30,VNM,0.7,strong,False,False,False,3.75,0.0,3.23,VNM,v16
154,176,22,-9.47,43.74,signal,2025-10-20,0.6625850340136056,0.04082304526748966,6.841929315220064,1.543261492716893,2.0,3.0,0.08824982050865464,0.95,5,2025-09-18,VNM,0.7,strong,False,False,False,3.92,-2.3,3.85,VNM,v16
197,216,19,2.14,111.33,signal,2025-12-15,0.6578947368421058,0.042833607907742904,-1.0388437217705189,1.7284634426560594,2.0,3.0,0.12605649219047613,1.0,4,2025-11-18,VNM,0.48999999999999994,moderate,False,False,False,3.06,-3.34,3.86,VNM,v16
