entry_day,exit_day,holding_days,pnl_pct,max_profit_pct,exit_efficiency,left_on_table_pct,future_upside_pct,exit_reason,position_size,exit_date,entry_wp,entry_dp,entry_rs,entry_vs,entry_bs,entry_hl,entry_od,entry_bb,entry_score,entry_sma50_dist,entry_atr_pct,entry_date,entry_symbol,model,window
667,672,5,-3.2,0.0,0.0,3.2,-1.8,signal,1.0,672,0.7877697841726619,0.04154929577464788,3.170894526034729,0.6747900612802452,1.0,2.0,-0.05325627399483879,0.03333333333333333,3,0.19906101700640083,0.04270623742454728,667,AAV,lightgbm,train_2017-2020_test_2021
703,706,3,-2.76,0.0,0.0,2.76,15.33,signal,1.0,706,0.835820895522388,0.024390243902439032,22.994392627137465,1.2298975077373817,2.0,4.0,-0.04113679024118046,0.3333333333333333,4,0.03624165185956745,0.04223418857565198,703,AAV,lightgbm,train_2017-2020_test_2021
708,712,4,32.72,42.95,76.2,10.23,3.17,signal,0.7,712,0.8227513227513228,0.04431216931216931,3.5898169336384456,1.3960483364049487,2.0,2.0,-0.026645575192635745,0.7833333333333333,4,0.15268502424297858,0.04412320483749055,708,AAV,lightgbm,train_2017-2020_test_2021
757,776,19,79.92,97.93,81.6,18.01,13.16,signal,0.7,776,0.8659217877094971,0.035476718403547707,29.246605951335255,1.281865329969881,3.0,4.0,-0.011280640667885394,0.8,4,0.05689913760779893,0.045982472811741115,757,AAV,lightgbm,train_2017-2020_test_2021
779,782,3,41.94,42.19,99.4,0.25,7.17,signal,0.7,782,0.8535031847133758,0.0715953307392996,-10.375350140056042,1.5458272232483445,2.0,3.0,0.1146710479220808,0.8,3,0.6489156935711538,0.08729849916620346,779,AAV,lightgbm,train_2017-2020_test_2021
785,793,8,-1.97,1.79,-110.2,3.76,-1.97,signal,1.0,793,0.9227272727272727,0.02531645569620252,-0.027360529699862468,1.252214707623062,2.0,3.0,0.10066973106624427,0.38333333333333336,3,0.5683206240584822,0.07605573875119666,785,AAV,lightgbm,train_2017-2020_test_2021
817,819,2,-6.48,0.0,0.0,6.48,1.71,stop_loss,1.0,819,0.9003880983182406,0.02490297542043983,15.6405235494177,1.1935761011531019,2.0,2.0,0.06363578882831811,0.13333333333333333,4,0.16975878454041954,0.044885418591757535,817,AAV,lightgbm,train_2017-2020_test_2021
4,7,3,34.86,37.04,94.1,2.18,0.51,signal,0.7,7,0.659504132231405,0.10093091621754036,-1.030948950958205,0.9143427761611047,1.0,3.0,0.032091820463936396,0.8333333333333334,3,0.0,0.06536011758941697,4,AAA,lightgbm,train_2018-2021_test_2022
53,57,4,-2.86,1.58,-180.9,4.44,2.12,signal,1.0,57,0.718978102189781,0.04198473282442746,13.98070623757787,1.5427187869938417,2.0,4.0,-0.031675480284327595,0.3,5,0.06730914720020469,0.03030066988627513,53,AAA,lightgbm,train_2018-2021_test_2022
58,61,3,-2.32,0.0,0.0,2.32,-4.6,signal,1.0,61,0.718978102189781,0.04198473282442746,8.239442784078804,1.186494504196634,1.0,3.0,-0.03175555736857752,0.55,5,0.07048632999463002,0.035130082567378124,58,AAA,lightgbm,train_2018-2021_test_2022
136,141,5,0.09,2.05,4.4,1.96,4.35,signal,1.0,141,0.6852791878172594,0.052901023890784916,15.862068965517238,1.4278220834104591,3.0,3.0,-0.009356149446193507,0.16666666666666666,5,0.023884821693778112,0.03772549975621647,136,AAA,lightgbm,train_2018-2021_test_2022
142,150,8,-1.48,2.72,-54.5,4.2,0.0,signal,1.0,150,0.8564356435643569,0.023868312757201575,-9.40426170468185,1.2675350390060398,1.0,2.0,-0.012903208645713524,0.3,3,0.056209468504963854,0.03703703703703703,142,AAA,lightgbm,train_2018-2021_test_2022
152,153,1,-0.25,0.0,0.0,0.25,-0.75,signal,1.0,153,0.5539568345323743,0.051028806584362076,-11.729455397228179,1.0849093245953505,1.0,2.0,0.006633309153252224,0.016666666666666666,3,0.05324294804001443,0.03186360964138737,152,AAA,lightgbm,train_2018-2021_test_2022
235,239,4,-7.38,1.08,-684.0,8.45,1.02,signal,1.0,239,0.7894736842105262,0.05929919137466313,2.0761245674740607,0.7498087159218576,2.0,3.0,0.014207897497360213,0.18333333333333332,3,0.0381978452497551,0.043993068925683484,235,AAA,lightgbm,train_2018-2021_test_2022
250,253,3,-6.42,0.0,0.0,6.42,-1.8,signal,1.0,253,0.8436781609195403,0.03930635838150287,7.0616804273919485,0.9862602876748892,2.0,3.0,0.0006294595579623141,0.08333333333333333,3,1.2533083255183912,0.06577208918249382,250,AAS,lightgbm,train_2018-2021_test_2022
277,293,16,7.63,12.33,61.9,4.7,13.24,signal,1.0,293,0.8419811320754721,0.04070473876063172,3.7035475347163924,1.334178855523997,2.0,3.0,-0.02727218866781717,0.43333333333333335,4,0.3433225606372214,0.03493317132442285,277,AAS,lightgbm,train_2018-2021_test_2022
294,302,8,-1.82,1.29,-140.8,3.11,13.93,signal,1.0,302,0.6656346749226001,0.06064008983717024,-23.79525550257258,0.44553251658338017,1.0,2.0,0.004534713524907925,0.18333333333333332,3,0.12360259419082943,0.03384936231651561,294,AAS,lightgbm,train_2018-2021_test_2022
303,304,1,-0.25,0.0,0.0,0.25,18.86,signal,1.0,304,0.35746606334841574,0.08128219805380663,-33.325062034739474,0.5925182523207025,1.0,2.0,0.023490581273915342,0.016666666666666666,3,0.061386667962769266,0.026126420803009243,303,AAS,lightgbm,train_2018-2021_test_2022
307,312,5,-5.95,2.88,-206.4,8.83,-2.8,signal,1.0,312,0.8359788359788357,0.031328954017180444,24.974176615019836,1.6851220682239925,2.0,2.0,-0.07563248529132474,0.2833333333333333,4,0.17813046946623967,0.03100411463220963,307,AAS,lightgbm,train_2018-2021_test_2022
313,315,2,-3.93,0.0,0.0,3.93,-3.64,signal,1.0,315,0.5703971119133572,0.12026275896917649,-9.58122117185004,1.0378957909537636,0.0,2.0,-0.1045807487983182,0.6333333333333333,3,0.13312338963641565,0.05713563848985783,313,AAS,lightgbm,train_2018-2021_test_2022
387,392,5,-3.84,0.88,-436.5,4.72,1.97,signal,1.0,392,0.9852507374631266,0.0040000000000000565,18.833128422935033,2.0698060907695837,4.0,3.0,-0.08865082535568586,0.48333333333333334,3,0.08386514983351832,0.0368,387,AAS,lightgbm,train_2018-2021_test_2022
401,403,2,-2.7,0.0,0.0,2.7,1.96,signal,1.0,403,0.13924050632911433,0.11908931698774075,-20.300751879699206,0.7245678016854302,2.0,2.0,0.017000107394696852,0.05,3,0.043093841910085674,0.044283212409306966,401,AAS,lightgbm,train_2018-2021_test_2022
477,480,3,44.69,44.95,99.4,0.25,-0.98,signal,0.7,480,0.6230769230769231,0.2454090150250417,-12.208605106905722,0.8802483755306142,0.0,2.0,-0.163574053845508,0.8333333333333334,3,-0.0222962164985474,0.16241354638683517,477,AAS,lightgbm,train_2018-2021_test_2022
546,548,2,-2.0,0.0,0.0,2.0,-2.52,signal,1.0,548,0.6666666666666675,0.03824701195219112,-19.838102838900888,0.9677846142902871,1.0,2.0,0.035001868631104924,0.16666666666666666,3,0.026500899721904274,0.03426294820717131,546,AAT,lightgbm,train_2018-2021_test_2022
573,581,8,44.07,45.4,97.1,1.33,2.73,signal,0.7,581,0.8727272727272729,0.027131782945736406,36.89112043469292,1.9293404892825392,3.0,4.0,-0.043542048258626606,0.8833333333333333,4,0.06770402251282896,0.0416389811738649,573,AAT,lightgbm,train_2018-2021_test_2022
588,591,3,-2.52,0.0,0.0,2.52,-1.39,signal,1.0,591,0.8609865470852016,0.02355623100303955,6.362782419538206,0.9876220860497564,2.0,2.0,0.09777644404180838,0.05,3,0.0731643670287373,0.046461137646547974,588,AAT,lightgbm,train_2018-2021_test_2022
611,624,13,48.37,54.9,88.1,6.53,-0.78,signal,0.7,624,0.8979591836734695,0.04028648164726941,11.094615607004158,1.125032078555317,1.0,2.0,0.0730323740978236,0.7833333333333333,4,-0.05695422386572769,0.05467451080700855,611,AAT,lightgbm,train_2018-2021_test_2022
631,633,2,-3.52,0.0,0.0,3.52,-0.85,signal,1.0,633,0.41090909090909117,0.14740673339399446,-8.462691039856175,1.557894616048862,3.0,2.0,-0.3410949587726725,0.21666666666666667,4,-0.049916143645071416,0.05095541401273887,631,AAT,lightgbm,train_2018-2021_test_2022
730,733,3,38.25,43.29,88.4,5.04,2.88,signal,0.7,733,0.7580419580419581,0.07160596026490068,3.0353223178335327,1.329877601176284,1.0,2.0,0.05335819860519309,0.8833333333333333,4,0.5214680655440381,0.05336447492904447,730,AAV,lightgbm,train_2018-2021_test_2022
736,737,1,-0.25,0.0,0.0,0.25,0.81,signal,1.0,737,0.6895104895104898,0.09378960709759183,-30.98704962459456,0.7849573310543126,2.0,3.0,0.10247319360944465,0.18333333333333332,3,0.30941317047264993,0.0451747238819482,736,AAV,lightgbm,train_2018-2021_test_2022
738,741,3,-2.27,0.0,0.0,2.27,0.85,signal,1.0,741,0.5306553911205076,0.09378960709759183,1.9396320771566735,0.704626373163266,1.0,2.0,0.15428089820975238,0.016666666666666666,4,0.2578917160895352,0.04547649224455307,738,AAV,lightgbm,train_2018-2021_test_2022
843,849,6,1.83,6.25,29.3,4.42,-1.02,trailing_stop,1.0,849,0.8936170212765953,0.020833333333333447,-4.348089139860846,1.1680446273124847,2.0,3.0,0.04374776908413473,0.016666666666666666,3,0.06075003867317842,0.04196428571428573,843,AAV,lightgbm,train_2018-2021_test_2022
850,853,3,-2.31,0.0,0.0,2.31,-1.05,signal,1.0,853,0.5890410958904106,0.09278350515463922,6.517766497461935,1.4844249111278935,1.0,1.0,0.0048473089950598625,0.31666666666666665,4,0.10627038616819862,0.042268041237113446,850,AAV,lightgbm,train_2018-2021_test_2022
934,935,1,-0.25,0.0,0.0,0.25,-3.7,signal,1.0,935,0.7241379310344829,0.1481481481481481,-4.255319148936167,0.8387302083364635,0.0,2.0,0.023359805794880503,0.6666666666666666,3,0.10565110565110565,0.08994708994708996,934,AAV,lightgbm,train_2018-2021_test_2022
12,24,12,10.15,13.58,74.7,3.43,17.76,trailing_stop,1.0,24,0.9565217391304347,0.005486968449931418,30.51724137931032,1.387194429733564,5.0,3.0,-0.046289240852295105,0.06666666666666667,3,0.05031585947024271,0.023530653160282796,12,AAA,lightgbm,train_2019-2022_test_2023
30,39,9,-2.01,2.82,-71.2,4.83,5.56,signal,1.0,39,0.8128654970760232,0.03764705882352944,3.5978835978836017,0.9050575361808034,2.0,3.0,-0.05378890048010061,0.21666666666666667,3,0.12959231791486253,0.04058823529411764,30,AAA,lightgbm,train_2019-2022_test_2023
40,46,6,0.34,5.09,6.7,4.75,3.6,signal,1.0,46,0.7164179104477606,0.04497041420118353,5.79305160636661,0.7795079832604833,2.0,3.0,-0.007016526346290523,0.26666666666666666,4,0.0903225806451612,0.03854606931530009,40,AAA,lightgbm,train_2019-2022_test_2023
47,48,1,-0.25,0.69,-36.0,0.94,5.75,signal,1.0,48,0.7184466019417483,0.033564814814814714,-8.525252525252498,1.0846156689901834,2.0,2.0,0.019709552256795333,0.03333333333333333,3,0.09540412044374014,0.03339947089947091,47,AAA,lightgbm,train_2019-2022_test_2023
55,67,12,3.43,5.99,57.2,2.56,19.59,signal,1.0,67,0.6093750000000003,0.02880184331797235,10.010344553194834,0.6456580725185614,3.0,3.0,-0.000284777300253624,0.016666666666666666,4,0.06822880771881452,0.02682685977616856,55,AAA,lightgbm,train_2019-2022_test_2023
71,88,17,15.49,17.89,86.6,2.4,5.94,signal,1.0,88,0.5284552845528456,0.06444444444444446,-16.620879120879216,0.7523503145873766,1.0,2.0,0.006151008967724501,0.15,3,0.04663332945691357,0.025634920634920635,71,AAA,lightgbm,train_2019-2022_test_2023
97,106,9,3.91,6.44,60.7,2.53,-0.45,signal,1.0,106,0.7238095238095243,0.02746212121212113,-3.2668493808390053,0.9826964117149386,2.0,3.0,-0.013668958375415709,0.1,3,0.10571284972357187,0.037202380952381015,97,AAA,lightgbm,train_2019-2022_test_2023
107,109,2,-2.78,0.0,0.0,2.78,2.6,signal,1.0,109,0.6879999999999995,0.03532608695652179,6.4171122994652094,0.9465560475528794,1.0,3.0,0.005974917121159266,0.6333333333333333,4,0.09971112660623563,0.032479296066252626,107,AAA,lightgbm,train_2019-2022_test_2023
125,129,4,-1.17,3.49,-33.4,4.65,6.03,signal,1.0,129,0.7128712871287136,0.026605504587155885,34.16965352449223,1.3381880995702642,4.0,3.0,0.013418352959311899,0.18333333333333332,5,0.02836009585448226,0.02752293577981651,125,AAA,lightgbm,train_2019-2022_test_2023
130,135,5,-1.5,2.15,-69.8,3.66,8.33,signal,1.0,135,0.7680000000000007,0.026032315978455938,-0.3148148148147669,1.5161884812723656,1.0,2.0,-0.038981269546143595,0.38333333333333336,3,0.04223191063375946,0.030584765324442136,130,AAA,lightgbm,train_2019-2022_test_2023
137,143,6,36.22,42.1,86.0,5.88,2.55,signal,0.7,143,0.9505494505494506,0.007525083612040121,6.262230919765187,1.2731323130568197,4.0,3.0,-0.01410821286288648,0.7333333333333333,3,0.10619878281137285,0.032489249880554204,137,AAA,lightgbm,train_2019-2022_test_2023
148,150,2,-2.3,0.0,0.0,2.3,2.13,signal,1.0,150,0.6546762589928056,0.04113110539845762,9.7457189481729,0.9443809123741904,2.0,3.0,0.017302750986414615,0.23333333333333334,4,0.05804275689495731,0.03617333822989351,148,AAA,lightgbm,train_2019-2022_test_2023
218,223,5,-3.04,1.01,-301.9,4.05,8.04,signal,1.0,223,0.8544303797468352,0.025727069351230474,15.338394826029642,1.0400152617640077,0.0,2.0,-0.053240428009579635,0.5833333333333334,3,0.0071196827685650645,0.029242569511025867,218,AAA,lightgbm,train_2019-2022_test_2023
230,238,8,-0.47,4.91,-9.6,5.38,19.78,signal,1.0,238,0.7560975609756108,0.02229654403567439,14.083333333333371,0.7917681446085189,2.0,3.0,0.013770717511056622,0.016666666666666666,3,0.03901218551637865,0.023809523809523798,230,AAA,lightgbm,train_2019-2022_test_2023
245,250,5,14.43,18.04,80.0,3.6,8.43,signal,1.0,250,0.3372093023255806,0.063758389261745,-19.035293150909972,0.538857329008516,2.0,3.0,0.029470415642990477,0.13333333333333333,3,0.02912397835846648,0.02269095557686166,245,AAA,lightgbm,train_2019-2022_test_2023
255,266,11,2.5,6.49,38.5,3.99,-1.74,signal,1.0,266,0.6650246305418721,0.11038961038961034,11.016034535923552,0.9844809334402317,1.0,1.0,-0.14257744189188704,0.25,3,-0.2712301540354447,0.0742115027829314,255,AAS,lightgbm,train_2019-2022_test_2023
279,280,1,-0.25,0.0,0.0,0.25,-1.84,signal,1.0,280,0.306122448979592,0.1655844155844155,11.599769541002516,0.6627973198912193,2.0,2.0,-0.007422589446016397,0.15,4,-0.14971150926207105,0.03142393320964748,279,AAS,lightgbm,train_2019-2022_test_2023
309,315,6,4.43,9.17,48.4,4.73,10.64,trailing_stop,1.0,315,0.8854166666666673,0.018003273322422166,8.939606741573044,1.7740883094728417,4.0,3.0,-0.11907499256765179,0.31666666666666665,3,0.043695124867616536,0.03776011222819732,309,AAS,lightgbm,train_2019-2022_test_2023
321,324,3,36.09,42.19,85.5,6.1,7.77,signal,0.7,324,0.6336206896551723,0.12426900584795329,2.972294938917969,1.1333634986523973,2.0,3.0,-0.018844087107644514,0.8,5,0.15606936416184972,0.05367585630743525,321,AAS,lightgbm,train_2019-2022_test_2023
333,339,6,-2.65,0.0,0.0,2.65,37.68,signal,1.0,339,0.5782312925170069,0.08769448373408771,11.383319967923015,2.3561755615544118,3.0,2.0,-0.09177767654343866,0.2833333333333333,5,0.16416927383500754,0.056880177813699744,333,AAS,lightgbm,train_2019-2022_test_2023
341,342,1,-0.25,0.0,0.0,0.25,38.89,signal,1.0,342,0.4352941176470589,0.13793103448275862,9.509826067314222,1.425995456507342,1.0,2.0,-0.0541427349515042,0.6,5,0.10606108762673613,0.0610632183908046,341,AAS,lightgbm,train_2019-2022_test_2023
345,364,19,24.52,30.32,80.9,5.8,16.59,signal,1.0,364,0.6294117647058824,0.08641975308641973,7.093295827473057,1.0519881614159796,1.0,2.0,-0.03840708149821945,0.5333333333333333,4,0.13664712485967326,0.05144032921810699,345,AAS,lightgbm,train_2019-2022_test_2023
366,369,3,34.43,38.77,88.8,4.34,3.63,signal,0.7,369,0.8514285714285711,0.049010367577756966,1.0924180686448324,1.390969007837042,1.0,2.0,-0.15974139658328257,0.7333333333333333,4,0.3814384667465236,0.054261478389659334,366,AAS,lightgbm,train_2019-2022_test_2023
380,382,2,-1.95,0.0,0.0,1.95,4.37,signal,1.0,382,0.4786324786324783,0.12200000000000007,-17.79877577702502,1.3242457572557507,3.0,3.0,-0.01540082249079757,0.2,4,0.16362959342782007,0.05907142857142853,380,AAS,lightgbm,train_2019-2022_test_2023
383,384,1,-0.25,0.96,-26.1,1.21,8.23,signal,1.0,384,0.21794871794871787,0.19488817891373802,-15.275422569881314,1.2665460613606148,3.0,1.0,-0.014139249803966969,0.11666666666666667,3,0.0715508387538515,0.05629088696181344,383,AAS,lightgbm,train_2019-2022_test_2023
395,401,6,-5.31,0.0,0.0,5.31,18.03,signal,1.0,401,0.5199999999999996,0.0935672514619884,25.363184079601986,1.1539262504161258,2.0,2.0,0.00498192543392291,0.2,5,0.09591967528305914,0.031676413255360594,395,AAS,lightgbm,train_2019-2022_test_2023
414,422,8,-0.25,4.78,-5.2,5.03,0.0,signal,1.0,422,0.8510638297872335,0.03219871205151807,25.472492094490264,1.8750434798039037,3.0,4.0,-0.11486555899879769,0.6,4,0.11868104725835646,0.04810093310553294,414,AAS,lightgbm,train_2019-2022_test_2023
466,471,5,41.49,45.3,91.6,3.8,8.33,signal,0.7,471,0.7368421052631581,0.08333333333333325,19.186966957765186,1.0810384400967938,0.0,2.0,-0.06534240292701968,0.7666666666666667,4,-0.029574861367837164,0.05731292517006802,466,AAS,lightgbm,train_2019-2022_test_2023
478,483,5,-3.61,2.25,-160.8,5.86,4.26,signal,1.0,483,0.8620689655172418,0.02247191011235947,3.555355535553552,1.0151635986129535,3.0,3.0,-0.0010700367559252077,0.016666666666666666,3,0.08565712752201826,0.03932584269662921,478,AAS,lightgbm,train_2019-2022_test_2023
484,485,1,-0.25,0.0,0.0,0.25,6.71,signal,1.0,485,0.5454545454545453,0.05813953488372093,0.6211180124223645,0.921088194250628,1.0,1.0,-0.023989559509427272,0.041666666666666664,3,0.04757960386873596,0.034053156146179396,484,AAS,lightgbm,train_2019-2022_test_2023
496,499,3,2.65,2.91,91.2,0.26,13.16,signal,1.0,499,0.333333333333334,0.0705882352941176,11.764705882352942,0.6931174755510282,2.0,0.0,0.00046812918373520356,0.025,3,0.031228010579186245,0.026890756302520972,496,AAS,lightgbm,train_2019-2022_test_2023
513,517,4,-3.24,0.0,0.0,3.24,0.21,signal,1.0,517,0.7640449438202247,0.041916167664670656,17.142857142857125,1.9028991035724485,3.0,2.0,0.21934807162266323,0.18333333333333332,4,-0.30820215410107715,0.04106073567151413,513,AAT,lightgbm,train_2019-2022_test_2023
581,588,7,40.17,44.6,90.1,4.43,41.72,signal,0.7,588,0.5961538461538449,0.04402515723270459,28.31600831600823,2.004115034969765,1.0,2.0,0.016614007304555797,0.7166666666666667,5,0.042167358531789295,0.020065887990416306,581,AAT,lightgbm,train_2019-2022_test_2023
593,609,16,60.88,70.66,86.2,9.78,0.64,signal,0.7,609,1.0,0.0,14.06950114507611,1.2283379118081599,4.0,4.0,-0.03808658332400598,1.0,3,0.1122192351053681,0.030492898913951565,593,AAT,lightgbm,train_2019-2022_test_2023
627,631,4,1.1,2.89,38.3,1.78,7.86,signal,1.0,631,0.34117647058823514,0.09507640067911724,4.494614747307374,0.8278597846910528,1.0,3.0,0.05268201418837083,0.45,4,0.06038238577035232,0.03480475382003398,627,AAT,lightgbm,train_2019-2022_test_2023
632,639,7,4.87,5.96,81.7,1.09,5.56,trailing_stop,1.0,639,0.6111111111111112,0.04635761589403978,23.930481283422466,0.8878479831526523,1.0,2.0,0.17005257007617378,0.23333333333333334,4,0.06296856851219616,0.02921002838221384,632,AAT,lightgbm,train_2019-2022_test_2023
641,643,2,0.57,0.82,69.2,0.25,4.71,signal,1.0,643,0.5543478260869573,0.06710310965630102,-13.700314836678402,1.2211249824493637,1.0,1.0,0.0665778663590002,0.31666666666666665,3,0.02647671527451119,0.030979658639233108,641,AAT,lightgbm,train_2019-2022_test_2023
645,648,3,-3.81,0.0,0.0,3.81,1.77,signal,1.0,648,0.8133333333333338,0.0217054263565891,3.3019891500904066,1.2576738675262789,3.0,3.0,0.6927375130725055,0.05,4,0.06777472436512941,0.031118493909191577,645,AAT,lightgbm,train_2019-2022_test_2023
650,651,1,-0.25,0.0,0.0,0.25,0.17,signal,1.0,651,0.5,0.05948553054662381,-10.959435626102277,0.9376679094231526,1.0,2.0,0.4535794374038717,0.016666666666666666,3,0.020173855994751556,0.031005971520440975,650,AAT,lightgbm,train_2019-2022_test_2023
674,676,2,-3.91,0.0,0.0,3.91,-1.86,stop_loss,1.0,676,0.777777777777778,0.029999999999999954,1.190476190476204,0.7261725791632824,1.0,4.0,1.2980618861112707,0.3,3,0.008403361344537785,0.03095238095238094,674,AAT,lightgbm,train_2019-2022_test_2023
724,725,1,-0.25,0.2,0.0,0.45,2.2,signal,1.0,725,0.7272727272727287,0.024096385542168516,-3.913783323879514,0.9302455706976082,2.0,3.0,0.4334223371186838,0.03333333333333333,3,-0.0020040080160320215,0.020080321285140538,724,AAT,lightgbm,train_2019-2022_test_2023
730,731,1,-0.25,0.2,0.0,0.45,9.18,signal,1.0,731,0.6428571428571433,0.019999999999999928,-4.76190476190483,1.4702771239617585,3.0,2.0,0.6504925646896328,0.03333333333333333,3,0.00948919846557636,0.01857142857142853,730,AAT,lightgbm,train_2019-2022_test_2023
732,734,2,-2.21,0.0,0.0,2.21,11.4,signal,1.0,734,0.7777777777777772,0.015686274509803935,2.773792443806798,1.430229587236796,3.0,2.0,1.049967911189282,0.05,3,0.030844483971379014,0.01988795518207279,732,AAT,lightgbm,train_2019-2022_test_2023
762,764,2,-7.78,0.0,0.0,7.78,2.04,signal,1.0,764,1.0,0.0,3.8888888888888786,2.1694183351081295,5.0,3.0,0.7016102175425928,0.11666666666666667,3,0.0962190783486391,0.06199460916442049,762,AAV,lightgbm,train_2019-2022_test_2023
765,767,2,-6.23,0.0,0.0,6.23,-4.26,signal,1.0,767,0.6153846153846153,0.1,7.60233918128656,2.075155895860097,3.0,1.0,0.5818350720888636,0.11666666666666667,4,0.0337840631848818,0.06857142857142856,765,AAV,lightgbm,train_2019-2022_test_2023
805,811,6,40.47,42.94,94.2,2.47,4.55,signal,0.7,811,0.7272727272727273,0.06666666666666662,11.818181818181856,2.10861773313169,1.0,1.0,0.9526400076135932,0.7833333333333333,4,0.060820367751060825,0.0507936507936508,805,AAV,lightgbm,train_2019-2022_test_2023
823,832,9,2.02,4.55,44.4,2.53,51.5,signal,1.0,832,0.5000000000000008,0.06818181818181814,12.500000000000014,0.9835826593842022,2.0,1.0,0.02537399850947181,0.016666666666666666,3,0.06796116504854374,0.04220779220779224,823,AAV,lightgbm,train_2019-2022_test_2023
835,840,5,17.32,23.91,72.4,6.59,27.78,trailing_stop,1.0,840,0.6249999999999994,0.06521739130434799,3.3333333333333286,0.9048368743700181,0.0,1.0,0.08057565545970337,0.4166666666666667,3,0.08901515151515138,0.049689440993788796,835,AAV,lightgbm,train_2019-2022_test_2023
844,848,4,42.86,52.45,81.7,9.59,1.61,signal,0.7,848,0.7307692307692306,0.11111111111111115,5.645161290322562,1.5769718168609808,2.0,1.0,0.10277774304765835,1.0,4,0.3821851689337429,0.06349206349206349,844,AAV,lightgbm,train_2019-2022_test_2023
855,856,1,-0.25,0.0,0.0,0.25,5.0,signal,1.0,856,0.411764705882353,0.16666666666666666,0.1843317972350249,0.776524745785685,0.0,2.0,-0.1657992767857684,0.5,4,0.18389897395422244,0.08690476190476194,855,AAV,lightgbm,train_2019-2022_test_2023
867,872,5,1.41,5.0,28.2,3.59,22.03,trailing_stop,1.0,872,0.5,0.1166666666666667,7.95454545454546,0.9548739416551317,0.0,2.0,0.015623943396932884,0.36666666666666664,4,0.11028867505551446,0.05476190476190477,867,AAV,lightgbm,train_2019-2022_test_2023
876,877,1,-0.25,0.0,0.0,0.25,18.03,signal,1.0,877,0.6666666666666664,0.06557377049180334,10.160427807486656,1.2192406199212438,1.0,2.0,0.1449953785853111,0.35,5,0.06755337766888347,0.0503512880562061,876,AAV,lightgbm,train_2019-2022_test_2023
878,881,3,14.0,14.29,98.0,0.29,7.69,trailing_stop,1.0,881,0.8333333333333333,0.03174603174603177,5.2631578947368425,1.3554267826964033,2.0,1.0,0.21474141176114853,0.31666666666666665,3,0.09034267912772574,0.04988662131519275,878,AAV,lightgbm,train_2019-2022_test_2023
883,893,10,4.35,7.69,56.6,3.34,-3.03,signal,1.0,893,0.5,0.15384615384615385,-13.5823429541596,1.7759887077932286,1.0,2.0,0.3214460556808899,0.5166666666666667,4,0.08261159227181887,0.06043956043956044,883,AAV,lightgbm,train_2019-2022_test_2023
1,4,3,-1.22,0.76,-161.2,1.98,11.39,signal,1.0,4,0.6860465116279073,0.029220779220779175,24.19091206276552,0.9109788927625607,1.0,2.0,-0.040808275760870635,0.13333333333333333,4,0.0,0.0,1,AAA,lightgbm,train_2020-2023_test_2024
5,9,4,-2.08,0.65,-321.3,2.72,15.95,signal,1.0,9,0.8205128205128196,0.015069967707212119,40.611916264089764,1.4730311176619562,4.0,3.0,-0.034581208466961895,0.09166666666666666,3,0.0,0.020452099031216343,5,AAA,lightgbm,train_2020-2023_test_2024
15,34,19,12.07,17.55,68.8,5.48,0.46,signal,1.0,34,0.5357142857142865,0.02816901408450702,-9.040016587186344,0.7546500267720023,2.0,3.0,0.007991259384817328,0.016666666666666666,3,0.004625850340136101,0.01609657947686117,15,AAA,lightgbm,train_2020-2023_test_2024
53,54,1,-0.25,0.0,0.0,0.25,5.14,signal,1.0,54,0.5250000000000009,0.05444126074498553,9.854694485842032,1.0081839748709145,1.0,4.0,-0.0012009072075855071,0.55,4,0.038958461507928616,0.0301541820166462,53,AAA,lightgbm,train_2020-2023_test_2024
57,65,8,-0.72,2.26,-31.8,2.98,0.0,signal,1.0,65,0.6416666666666667,0.040527803958529666,6.9409970924047855,0.786850503121543,0.0,1.0,-0.023362479194457386,0.4666666666666667,3,0.04291583934574482,0.02928504106637945,57,AAA,lightgbm,train_2020-2023_test_2024
87,95,8,41.79,46.95,89.0,5.17,9.29,signal,0.7,95,0.8497409326424875,0.027204502814258832,33.146392758084716,1.255180990023179,1.0,2.0,-0.10712355190003321,0.85,4,0.03892559889285227,0.029147681586705974,87,AAA,lightgbm,train_2020-2023_test_2024
98,105,7,-2.73,0.0,0.0,2.73,-0.0,signal,1.0,105,0.8771186440677963,0.024850042844901537,-11.442576121534799,1.8040000339181541,3.0,4.0,-0.055553881289098994,0.5666666666666667,3,0.12421247326744125,0.03929489533602644,98,AAA,lightgbm,train_2020-2023_test_2024
117,118,1,-0.25,0.0,0.0,0.25,8.77,signal,1.0,118,0.3692307692307685,0.07427536231884062,8.648083129410878,1.1424206740788363,2.0,3.0,-0.00858534180267058,0.23333333333333334,5,0.04383344049014784,0.03183229813664597,117,AAA,lightgbm,train_2020-2023_test_2024
127,132,5,4.01,5.96,67.3,1.95,2.94,trailing_stop,1.0,132,0.683333333333334,0.033807829181494574,7.855115389361977,1.1154865939436893,2.0,3.0,0.006415186244734455,0.08333333333333333,5,0.032405026085678613,0.03374428063040161,127,AAA,lightgbm,train_2020-2023_test_2024
134,135,1,-0.25,0.0,0.0,0.25,2.49,signal,1.0,135,0.48809523809523836,0.07651245551601418,-12.2223726977248,1.1204865464993619,0.0,2.0,0.030792622692993217,0.3,4,0.013361221803494402,0.03641331977630908,134,AAA,lightgbm,train_2020-2023_test_2024
